YEAR,MONTH,DATE,HOUR,MIN,PREDICTED,ACTUAL,ERROR,ERROR_RUN_SUM
2016,7,8,0,0,,0.02088,,
2016,7,8,1,0,,0.01992,,
2016,7,8,2,0,,0.01842,,
2016,7,8,3,0,,0.01831,,
2016,7,8,4,0,,0.01889,,
2016,7,8,5,0,,0.02034,,
2016,7,8,6,0,,0.02194,,
2016,7,8,7,0,,0.02401,,
2016,7,8,8,0,,0.02602,,
2016,7,8,9,0,,0.02841,,
2016,7,8,10,0,,0.03266,,
2016,7,8,11,0,,0.03358,,
2016,7,8,12,0,,0.03636,,
2016,7,8,13,0,,0.04077,,
2016,7,8,14,0,,0.04432,,
2016,7,8,15,0,,0.04757,,
2016,7,8,16,0,,0.04578,,
2016,7,8,17,0,,0.04049,,
2016,7,8,18,0,,0.03651,,
2016,7,8,19,0,,0.03252,,
2016,7,8,20,0,,0.03028,,
2016,7,8,21,0,,0.02705,,
2016,7,8,22,0,,0.02449,,
2016,7,8,23,0,,0.02307,,
2016,7,9,0,0,,0.0214,,
2016,7,9,1,0,,0.0194,,
2016,7,9,2,0,,0.01812,,
2016,7,9,3,0,,0.01774,,
2016,7,9,4,0,,0.01868,,
2016,7,9,5,0,,0.02076,,
2016,7,9,6,0,,0.0222,,
2016,7,9,7,0,,0.02378,,
2016,7,9,8,0,,0.02667,,
2016,7,9,9,0,,0.03027,,
2016,7,9,10,0,,0.03437,,
2016,7,9,11,0,,0.03658,,
2016,7,9,12,0,,0.04028,,
2016,7,9,13,0,,0.04583,,
2016,7,9,14,0,,0.04897,,
2016,7,9,15,0,,0.0541,,
2016,7,9,16,0,,0.05014,,
2016,7,9,17,0,,0.04466,,
2016,7,9,18,0,,0.04066,,
2016,7,9,19,0,,0.03726,,
2016,7,9,20,0,,0.03399,,
2016,7,9,21,0,,0.02849,,
2016,7,9,22,0,,0.02584,,
2016,7,9,23,0,,0.02355,,
2016,7,10,0,0,,0.02267,,
2016,7,10,1,0,,0.02084,,
2016,7,10,2,0,,0.01925,,
2016,7,10,3,0,,0.0189,,
2016,7,10,4,0,,0.01981,,
2016,7,10,5,0,,0.02172,,
2016,7,10,6,0,,0.02345,,
2016,7,10,7,0,,0.02578,,
2016,7,10,8,0,,0.0296,,
2016,7,10,9,0,,0.03537,,
2016,7,10,10,0,,0.04022,,
2016,7,10,11,0,,0.04327,,
2016,7,10,12,0,,0.04849,,
2016,7,10,13,0,,0.05573,,
2016,7,10,14,0,,0.05892,,
2016,7,10,15,0,,0.06505,,
2016,7,10,16,0,,0.06109,,
2016,7,10,17,0,,0.05238,,
2016,7,10,18,0,,0.04592,,
2016,7,10,19,0,,0.04157,,
2016,7,10,20,0,,0.03939,,
2016,7,10,21,0,,0.03107,,
2016,7,10,22,0,,0.02717,,
2016,7,10,23,0,,0.02481,,
2016,7,11,0,0,,0.0242,,
2016,7,11,1,0,,0.02265,,
2016,7,11,2,0,,0.021,,
2016,7,11,3,0,,0.02026,,
2016,7,11,4,0,,0.02075,,
2016,7,11,5,0,,0.02215,,
2016,7,11,6,0,,0.0246,,
2016,7,11,7,0,,0.02818,,
2016,7,11,8,0,,0.03446,,
2016,7,11,9,0,,0.04039,,
2016,7,11,10,0,,0.0468,,
2016,7,11,11,0,,0.05203,,
2016,7,11,12,0,,0.06001,,
2016,7,11,13,0,,0.06571,,
2016,7,11,14,0,,0.07043,,
2016,7,11,15,0,,0.07704,,
2016,7,11,16,0,,0.0703,,
2016,7,11,17,0,,0.0639,,
2016,7,11,18,0,,0.0583,,
2016,7,11,19,0,,0.04946,,
2016,7,11,20,0,,0.04555,,
2016,7,11,21,0,,0.03561,,
2016,7,11,22,0,,0.02782,,
2016,7,11,23,0,,0.02482,,
2016,7,12,0,0,,0.02433,,
2016,7,12,1,0,,0.02248,,
2016,7,12,2,0,,0.02079,,
2016,7,12,3,0,,0.02033,,
2016,7,12,4,0,,0.02085,,
2016,7,12,5,0,,0.02433,,
2016,7,12,6,0,,0.02623,,
2016,7,12,7,0,,0.03103,,
2016,7,12,8,0,,0.0352,,
2016,7,12,9,0,,0.04166,,
2016,7,12,10,0,,0.0468,,
2016,7,12,11,0,,0.05206,,
2016,7,12,12,0,,0.05782,,
2016,7,12,13,0,,0.06148,,
2016,7,12,14,0,,0.06392,,
2016,7,12,15,0,,0.0656,,
2016,7,12,16,0,,0.05999,,
2016,7,12,17,0,,0.05314,,
2016,7,12,18,0,,0.04891,,
2016,7,12,19,0,,0.04235,,
2016,7,12,20,0,,0.03819,,
2016,7,12,21,0,,0.03041,,
2016,7,12,22,0,,0.02586,,
2016,7,12,23,0,,0.02413,,
2016,7,13,0,0,,0.02388,,
2016,7,13,1,0,,0.02202,,
2016,7,13,2,0,,0.01984,,
2016,7,13,3,0,,0.01895,,
2016,7,13,4,0,,0.01869,,
2016,7,13,5,0,,0.01945,,
2016,7,13,6,0,,0.02154,,
2016,7,13,7,0,,0.02302,,
2016,7,13,8,0,,0.02578,,
2016,7,13,9,0,,0.02991,,
2016,7,13,10,0,,0.03306,,
2016,7,13,11,0,,0.03547,,
2016,7,13,12,0,,0.03701,,
2016,7,13,13,0,,0.03809,,
2016,7,13,14,0,,0.03967,,
2016,7,13,15,0,,0.04092,,
2016,7,13,16,0,,0.04114,,
2016,7,13,17,0,,0.03687,,
2016,7,13,18,0,,0.03427,,
2016,7,13,19,0,,0.03175,,
2016,7,13,20,0,,0.02947,,
2016,7,13,21,0,,0.02652,,
2016,7,13,22,0,,0.02303,,
2016,7,13,23,0,,0.02278,,
2016,7,14,0,0,,0.02082,,
2016,7,14,1,0,,0.0197,,
2016,7,14,2,0,,0.01831,,
2016,7,14,3,0,,0.01805,,
2016,7,14,4,0,,0.01779,,
2016,7,14,5,0,,0.01803,,
2016,7,14,6,0,,0.01834,,
2016,7,14,7,0,,0.02055,,
2016,7,14,8,0,,0.02324,,
2016,7,14,9,0,,0.02561,,
2016,7,14,10,0,,0.02837,,
2016,7,14,11,0,,0.03173,,
2016,7,14,12,0,,0.03353,,
2016,7,14,13,0,,0.0364,,
2016,7,14,14,0,,0.03759,,
2016,7,14,15,0,,0.04003,,
2016,7,14,16,0,,0.04058,,
2016,7,14,17,0,,0.03739,,
2016,7,14,18,0,,0.03433,,
2016,7,14,19,0,,0.03245,,
2016,7,14,20,0,,0.03147,,
2016,7,14,21,0,,0.02646,,
2016,7,14,22,0,,0.02362,,
2016,7,14,23,0,,0.02295,,
2016,7,15,0,0,,0.02146,,
2016,7,15,1,0,,0.02054,,
2016,7,15,2,0,,0.01947,,
2016,7,15,3,0,,0.01927,,
2016,7,15,4,0,,0.02007,,
2016,7,15,5,0,,0.02183,,
2016,7,15,6,0,,0.02397,,
2016,7,15,7,0,,0.02567,,
2016,7,15,8,0,,0.02723,,
2016,7,15,9,0,,0.0308,,
2016,7,15,10,0,,0.03333,,
2016,7,15,11,0,,0.03507,,
2016,7,15,12,0,,0.03662,,
2016,7,15,13,0,,0.04038,,
2016,7,15,14,0,,0.04248,,
2016,7,15,15,0,,0.04345,,
2016,7,15,16,0,,0.04197,,
2016,7,15,17,0,,0.03872,,
2016,7,15,18,0,,0.03559,,
2016,7,15,19,0,,0.03364,,
2016,7,15,20,0,,0.03137,,
2016,7,15,21,0,,0.02637,,
2016,7,15,22,0,,0.02392,,
2016,7,15,23,0,,0.02234,,
2016,7,16,0,0,,0.02087,,
2016,7,16,1,0,,0.01949,,
2016,7,16,2,0,,0.01896,,
2016,7,16,3,0,,0.01913,,
2016,7,16,4,0,,0.02017,,
2016,7,16,5,0,,0.02246,,
2016,7,16,6,0,,0.02367,,
2016,7,16,7,0,,0.02553,,
2016,7,16,8,0,,0.02773,,
2016,7,16,9,0,,0.03144,,
2016,7,16,10,0,,0.03388,,
2016,7,16,11,0,,0.03523,,
2016,7,16,12,0,,0.03834,,
2016,7,16,13,0,,0.04036,,
2016,7,16,14,0,,0.04397,,
2016,7,16,15,0,,0.04453,,
2016,7,16,16,0,,0.0429,,
2016,7,16,17,0,,0.03798,,
2016,7,16,18,0,,0.03566,,
2016,7,16,19,0,,0.03317,,
2016,7,16,20,0,,0.03215,,
2016,7,16,21,0,,0.02712,,
2016,7,16,22,0,,0.02458,,
2016,7,16,23,0,,0.02208,,
2016,7,17,0,0,,0.02194,,
2016,7,17,1,0,,0.01977,,
2016,7,17,2,0,,0.01898,,
2016,7,17,3,0,,0.01872,,
2016,7,17,4,0,,0.01988,,
2016,7,17,5,0,,0.02252,,
2016,7,17,6,0,,0.02389,,
2016,7,17,7,0,,0.02579,,
2016,7,17,8,0,,0.02908,,
2016,7,17,9,0,,0.03151,,
2016,7,17,10,0,,0.03395,,
2016,7,17,11,0,,0.03647,,
2016,7,17,12,0,,0.03956,,
2016,7,17,13,0,,0.04304,,
2016,7,17,14,0,,0.04703,,
2016,7,17,15,0,,0.04932,,
2016,7,17,16,0,,0.04644,,
2016,7,17,17,0,,0.04125,,
2016,7,17,18,0,,0.03815,,
2016,7,17,19,0,,0.03636,,
2016,7,17,20,0,,0.0346,,
2016,7,17,21,0,,0.02844,,
2016,7,17,22,0,,0.02484,,
2016,7,17,23,0,,0.02333,,
2016,7,18,0,0,,0.02144,,
2016,7,18,1,0,,0.01951,,
2016,7,18,2,0,,0.0187,,
2016,7,18,3,0,,0.01816,,
2016,7,18,4,0,,0.01959,,
2016,7,18,5,0,,0.02215,,
2016,7,18,6,0,,0.02295,,
2016,7,18,7,0,,0.02567,,
2016,7,18,8,0,,0.02875,,
2016,7,18,9,0,,0.03261,,
2016,7,18,10,0,,0.03528,,
2016,7,18,11,0,,0.03825,,
2016,7,18,12,0,,0.04189,,
2016,7,18,13,0,,0.04707,,
2016,7,18,14,0,,0.05051,,
2016,7,18,15,0,,0.05302,,
2016,7,18,16,0,,0.04968,,
2016,7,18,17,0,,0.04318,,
2016,7,18,18,0,,0.04014,,
2016,7,18,19,0,,0.03787,,
2016,7,18,20,0,,0.03581,,
2016,7,18,21,0,,0.02882,,
2016,7,18,22,0,,0.0257,,
2016,7,18,23,0,,0.02328,,
2016,7,19,0,0,,0.02095,,
2016,7,19,1,0,,0.01978,,
2016,7,19,2,0,,0.01855,,
2016,7,19,3,0,,0.01859,,
2016,7,19,4,0,,0.01971,,
2016,7,19,5,0,,0.02241,,
2016,7,19,6,0,,0.02433,,
2016,7,19,7,0,,0.02644,,
2016,7,19,8,0,,0.02856,,
2016,7,19,9,0,,0.03345,,
2016,7,19,10,0,,0.03682,,
2016,7,19,11,0,,0.0391,,
2016,7,19,12,0,,0.04279,,
2016,7,19,13,0,,0.0475,,
2016,7,19,14,0,,0.05032,,
2016,7,19,15,0,,0.0517,,
2016,7,19,16,0,,0.04781,,
2016,7,19,17,0,,0.0418,,
2016,7,19,18,0,,0.03821,,
2016,7,19,19,0,,0.03482,,
2016,7,19,20,0,,0.03282,,
2016,7,19,21,0,,0.02775,,
2016,7,19,22,0,,0.02492,,
2016,7,19,23,0,,0.02303,,
2016,7,20,0,0,,0.02516,,
2016,7,20,1,0,,0.02397,,
2016,7,20,2,0,,0.02296,,
2016,7,20,3,0,,0.02211,,
2016,7,20,4,0,,0.02293,,
2016,7,20,5,0,,0.02372,,
2016,7,20,6,0,,0.02052,,
2016,7,20,7,0,,0.02254,,
2016,7,20,8,0,,0.02615,,
2016,7,20,9,0,,0.02871,,
2016,7,20,10,0,,0.03154,,
2016,7,20,11,0,,0.03448,,
2016,7,20,12,0,,0.03454,,
2016,7,20,13,0,,0.03521,,
2016,7,20,14,0,,0.03518,,
2016,7,20,15,0,,0.03563,,
2016,7,20,16,0,,0.03468,,
2016,7,20,17,0,,0.03227,,
2016,7,20,18,0,,0.02854,,
2016,7,20,19,0,,0.02711,,
2016,7,20,20,0,,0.02641,,
2016,7,20,21,0,,0.02372,,
2016,7,20,22,0,,0.02298,,
2016,7,20,23,0,,0.02263,,
2016,7,21,0,0,,0.02037,,
2016,7,21,1,0,,0.01942,,
2016,7,21,2,0,,0.01852,,
2016,7,21,3,0,,0.01702,,
2016,7,21,4,0,,0.01743,,
2016,7,21,5,0,,0.01744,,
2016,7,21,6,0,,0.01669,,
2016,7,21,7,0,,0.0195,,
2016,7,21,8,0,,0.02206,,
2016,7,21,9,0,,0.02422,,
2016,7,21,10,0,,0.0259,,
2016,7,21,11,0,,0.02679,,
2016,7,21,12,0,,0.02721,,
2016,7,21,13,0,,0.02875,,
2016,7,21,14,0,,0.02991,,
2016,7,21,15,0,,0.02953,,
2016,7,21,16,0,,0.03167,,
2016,7,21,17,0,,0.03043,,
2016,7,21,18,0,,0.02916,,
2016,7,21,19,0,,0.02847,,
2016,7,21,20,0,,0.02701,,
2016,7,21,21,0,,0.02368,,
2016,7,21,22,0,,0.02315,,
2016,7,21,23,0,,0.02239,,
2016,7,22,0,0,,0.01905,,
2016,7,22,1,0,,0.01752,,
2016,7,22,2,0,,0.01587,,
2016,7,22,3,0,,0.01567,,
2016,7,22,4,0,,0.01791,,
2016,7,22,5,0,,0.02112,,
2016,7,22,6,0,,0.0214,,
2016,7,22,7,0,,0.02265,,
2016,7,22,8,0,,0.02401,,
2016,7,22,9,0,,0.02588,,
2016,7,22,10,0,,0.02847,,
2016,7,22,11,0,,0.03078,,
2016,7,22,12,0,,0.03254,,
2016,7,22,13,0,,0.03524,,
2016,7,22,14,0,,0.03612,,
2016,7,22,15,0,,0.03799,,
2016,7,22,16,0,,0.03715,,
2016,7,22,17,0,,0.03353,,
2016,7,22,18,0,,0.03,,
2016,7,22,19,0,,0.02813,,
2016,7,22,20,0,,0.02656,,
2016,7,22,21,0,,0.02407,,
2016,7,22,22,0,,0.02306,,
2016,7,22,23,0,,0.02307,,
2016,7,23,0,0,,0.02281,,
2016,7,23,1,0,,0.02036,,
2016,7,23,2,0,,0.01842,,
2016,7,23,3,0,,0.01764,,
2016,7,23,4,0,,0.02012,,
2016,7,23,5,0,,0.02431,,
2016,7,23,6,0,,0.02231,,
2016,7,23,7,0,,0.02342,,
2016,7,23,8,0,,0.025,,
2016,7,23,9,0,,0.02813,,
2016,7,23,10,0,,0.03085,,
2016,7,23,11,0,,0.03168,,
2016,7,23,12,0,,0.03601,,
2016,7,23,13,0,,0.03954,,
2016,7,23,14,0,,0.04027,,
2016,7,23,15,0,,0.04163,,
2016,7,23,16,0,,0.04056,,
2016,7,23,17,0,,0.03591,,
2016,7,23,18,0,,0.03302,,
2016,7,23,19,0,,0.03092,,
2016,7,23,20,0,,0.02949,,
2016,7,23,21,0,,0.02561,,
2016,7,23,22,0,,0.02436,,
2016,7,23,23,0,,0.02294,,
2016,7,24,0,0,,0.01916,,
2016,7,24,1,0,,0.0168,,
2016,7,24,2,0,,0.01455,,
2016,7,24,3,0,,0.01355,,
2016,7,24,4,0,,0.01664,,
2016,7,24,5,0,,0.02032,,
2016,7,24,6,0,,0.02252,,
2016,7,24,7,0,,0.02371,,
2016,7,24,8,0,,0.02507,,
2016,7,24,9,0,,0.02822,,
2016,7,24,10,0,,0.03099,,
2016,7,24,11,0,,0.03425,,
2016,7,24,12,0,,0.03977,,
2016,7,24,13,0,,0.04394,,
2016,7,24,14,0,,0.04741,,
2016,7,24,15,0,,0.04875,,
2016,7,24,16,0,,0.04694,,
2016,7,24,17,0,,0.04123,,
2016,7,24,18,0,,0.03697,,
2016,7,24,19,0,,0.03579,,
2016,7,24,20,0,,0.03368,,
2016,7,24,21,0,,0.02798,,
2016,7,24,22,0,,0.02435,,
2016,7,24,23,0,,0.02336,,
2016,7,25,0,0,,0.02196,,
2016,7,25,1,0,,0.01982,,
2016,7,25,2,0,,0.01869,,
2016,7,25,3,0,,0.01856,,
2016,7,25,4,0,,0.02022,,
2016,7,25,5,0,,0.02386,,
2016,7,25,6,0,,0.02519,,
2016,7,25,7,0,,0.02633,,
2016,7,25,8,0,,0.02773,,
2016,7,25,9,0,,0.03064,,
2016,7,25,10,0,,0.03311,,
2016,7,25,11,0,,0.03642,,
2016,7,25,12,0,,0.04145,,
2016,7,25,13,0,,0.047,,
2016,7,25,14,0,,0.05038,,
2016,7,25,15,0,,0.05019,,
2016,7,25,16,0,,0.04663,,
2016,7,25,17,0,,0.03955,,
2016,7,25,18,0,,0.03505,,
2016,7,25,19,0,,0.03398,,
2016,7,25,20,0,,0.03133,,
2016,7,25,21,0,,0.02727,,
2016,7,25,22,0,,0.02538,,
2016,7,25,23,0,,0.02405,,
2016,7,26,0,0,,0.02418,,
2016,7,26,1,0,,0.02151,,
2016,7,26,2,0,,0.02066,,
2016,7,26,3,0,,0.02028,,
2016,7,26,4,0,,0.02209,,
2016,7,26,5,0,,0.02533,,
2016,7,26,6,0,,0.02616,,
2016,7,26,7,0,,0.02765,,
2016,7,26,8,0,,0.03023,,
2016,7,26,9,0,,0.03564,,
2016,7,26,10,0,,0.03767,,
2016,7,26,11,0,,0.03954,,
2016,7,26,12,0,,0.04357,,
2016,7,26,13,0,,0.04781,,
2016,7,26,14,0,,0.05063,,
2016,7,26,15,0,,0.05025,,
2016,7,26,16,0,,0.04632,,
2016,7,26,17,0,,0.04037,,
2016,7,26,18,0,,0.03702,,
2016,7,26,19,0,,0.03641,,
2016,7,26,20,0,,0.03353,,
2016,7,26,21,0,,0.02746,,
2016,7,26,22,0,,0.02588,,
2016,7,26,23,0,,0.02461,,
2016,7,27,0,0,,0.02436,,
2016,7,27,1,0,,0.02216,,
2016,7,27,2,0,,0.02034,,
2016,7,27,3,0,,0.01972,,
2016,7,27,4,0,,0.02029,,
2016,7,27,5,0,,0.02118,,
2016,7,27,6,0,,0.02182,,
2016,7,27,7,0,,0.02346,,
2016,7,27,8,0,,0.02687,,
2016,7,27,9,0,,0.02976,,
2016,7,27,10,0,,0.0328,,
2016,7,27,11,0,,0.03472,,
2016,7,27,12,0,,0.03792,,
2016,7,27,13,0,,0.04005,,
2016,7,27,14,0,,0.0421,,
2016,7,27,15,0,,0.04384,,
2016,7,27,16,0,,0.04285,,
2016,7,27,17,0,,0.03841,,
2016,7,27,18,0,,0.03499,,
2016,7,27,19,0,,0.03442,,
2016,7,27,20,0,,0.03161,,
2016,7,27,21,0,,0.0268,,
2016,7,27,22,0,,0.02514,,
2016,7,27,23,0,,0.02419,,
2016,7,28,0,0,,0.0234,,
2016,7,28,1,0,,0.02134,,
2016,7,28,2,0,,0.01963,,
2016,7,28,3,0,,0.01878,,
2016,7,28,4,0,,0.01904,,
2016,7,28,5,0,,0.01978,,
2016,7,28,6,0,,0.01905,,
2016,7,28,7,0,,0.02108,,
2016,7,28,8,0,,0.02451,,
2016,7,28,9,0,,0.02769,,
2016,7,28,10,0,,0.02993,,
2016,7,28,11,0,,0.03394,,
2016,7,28,12,0,,0.03786,,
2016,7,28,13,0,,0.04143,,
2016,7,28,14,0,,0.04475,,
2016,7,28,15,0,,0.04947,,
2016,7,28,16,0,,0.04802,,
2016,7,28,17,0,,0.04161,,
2016,7,28,18,0,,0.03828,,
2016,7,28,19,0,,0.03769,,
2016,7,28,20,0,,0.03436,,
2016,7,28,21,0,,0.02878,,
2016,7,28,22,0,,0.02671,,
2016,7,28,23,0,,0.02653,,
2016,7,29,0,0,,0.02303,,
2016,7,29,1,0,,0.02178,,
2016,7,29,2,0,,0.02063,,
2016,7,29,3,0,,0.02014,,
2016,7,29,4,0,,0.02146,,
2016,7,29,5,0,,0.02451,,
2016,7,29,6,0,,0.02576,,
2016,7,29,7,0,,0.02817,,
2016,7,29,8,0,,0.03128,,
2016,7,29,9,0,,0.03619,,
2016,7,29,10,0,,0.04001,,
2016,7,29,11,0,,0.0432,,
2016,7,29,12,0,,0.04815,,
2016,7,29,13,0,,0.05429,,
2016,7,29,14,0,,0.05822,,
2016,7,29,15,0,,0.0615,,
2016,7,29,16,0,,0.05765,,
2016,7,29,17,0,,0.04944,,
2016,7,29,18,0,,0.04503,,
2016,7,29,19,0,,0.0424,,
2016,7,29,20,0,,0.03891,,
2016,7,29,21,0,,0.03088,,
2016,7,29,22,0,,0.02733,,
2016,7,29,23,0,,0.02478,,
2016,7,30,0,0,,0.02302,,
2016,7,30,1,0,,0.02074,,
2016,7,30,2,0,,0.01919,,
2016,7,30,3,0,,0.01868,,
2016,7,30,4,0,,0.01992,,
2016,7,30,5,0,,0.0226,,
2016,7,30,6,0,,0.02586,,
2016,7,30,7,0,,0.0284,,
2016,7,30,8,0,,0.03272,,
2016,7,30,9,0,,0.03701,,
2016,7,30,10,0,,0.04135,,
2016,7,30,11,0,,0.04591,,
2016,7,30,12,0,,0.05256,,
2016,7,30,13,0,,0.05891,,
2016,7,30,14,0,,0.06451,,
2016,7,30,15,0,,0.06725,,
2016,7,30,16,0,,0.06276,,
2016,7,30,17,0,,0.05358,,
2016,7,30,18,0,,0.04777,,
2016,7,30,19,0,,0.04471,,
2016,7,30,20,0,,0.04027,,
2016,7,30,21,0,,0.03172,,
2016,7,30,22,0,,0.02696,,
2016,7,30,23,0,,0.02544,,
2016,7,31,0,0,,0.02299,,
2016,7,31,1,0,,0.02078,,
2016,7,31,2,0,,0.01901,,
2016,7,31,3,0,,0.01869,,
2016,7,31,4,0,,0.01957,,
2016,7,31,5,0,,0.02245,,
2016,7,31,6,0,,0.02388,,
2016,7,31,7,0,,0.02658,,
2016,7,31,8,0,,0.02974,,
2016,7,31,9,0,,0.03336,,
2016,7,31,10,0,,0.03617,,
2016,7,31,11,0,,0.03819,,
2016,7,31,12,0,,0.04122,,
2016,7,31,13,0,,0.04548,,
2016,7,31,14,0,,0.0491,,
2016,7,31,15,0,,0.0513,,
2016,7,31,16,0,,0.04605,,
2016,7,31,17,0,,0.03869,,
2016,7,31,18,0,,0.03677,,
2016,7,31,19,0,,0.03696,,
2016,7,31,20,0,,0.0335,,
2016,7,31,21,0,,0.02844,,
2016,7,31,22,0,,0.02488,,
2016,7,31,23,0,,0.0238,,
2016,8,1,0,0,,0.02048,,
2016,8,1,1,0,,0.01908,,
2016,8,1,2,0,,0.018,,
2016,8,1,3,0,,0.01809,,
2016,8,1,4,0,,0.0187,,
2016,8,1,5,0,,0.02118,,
2016,8,1,6,0,,0.02243,,
2016,8,1,7,0,,0.02353,,
2016,8,1,8,0,,0.02409,,
2016,8,1,9,0,,0.02645,,
2016,8,1,10,0,,0.02823,,
2016,8,1,11,0,,0.02966,,
2016,8,1,12,0,,0.03179,,
2016,8,1,13,0,,0.03402,,
2016,8,1,14,0,,0.03556,,
2016,8,1,15,0,,0.03631,,
2016,8,1,16,0,,0.03512,,
2016,8,1,17,0,,0.03036,,
2016,8,1,18,0,,0.02908,,
2016,8,1,19,0,,0.0283,,
2016,8,1,20,0,,0.02573,,
2016,8,1,21,0,,0.024,,
2016,8,1,22,0,,0.02238,,
2016,8,1,23,0,,0.02161,,
2016,8,2,0,0,,0.01938,,
2016,8,2,1,0,,0.01742,,
2016,8,2,2,0,,0.01616,,
2016,8,2,3,0,,0.01569,,
2016,8,2,4,0,,0.01689,,
2016,8,2,5,0,,0.01971,,
2016,8,2,6,0,,0.02185,,
2016,8,2,7,0,,0.02249,,
2016,8,2,8,0,,0.02375,,
2016,8,2,9,0,,0.02519,,
2016,8,2,10,0,,0.02615,,
2016,8,2,11,0,,0.02707,,
2016,8,2,12,0,,0.02831,,
2016,8,2,13,0,,0.03014,,
2016,8,2,14,0,,0.03046,,
2016,8,2,15,0,,0.03058,,
2016,8,2,16,0,,0.02975,,
2016,8,2,17,0,,0.02707,,
2016,8,2,18,0,,0.02614,,
2016,8,2,19,0,,0.02542,,
2016,8,2,20,0,,0.02454,,
2016,8,2,21,0,,0.02232,,
2016,8,2,22,0,,0.02049,,
2016,8,2,23,0,,0.01981,,
2016,8,3,0,0,,0.01668,,
2016,8,3,1,0,,0.01275,,
2016,8,3,2,0,,0.01082,,
2016,8,3,3,0,,0.01034,,
2016,8,3,4,0,,0.01085,,
2016,8,3,5,0,,0.01312,,
2016,8,3,6,0,,0.01578,,
2016,8,3,7,0,,0.0191,,
2016,8,3,8,0,,0.02139,,
2016,8,3,9,0,,0.02327,,
2016,8,3,10,0,,0.02421,,
2016,8,3,11,0,,0.0252,,
2016,8,3,12,0,,0.02604,,
2016,8,3,13,0,,0.02748,,
2016,8,3,14,0,,0.02813,,
2016,8,3,15,0,,0.02885,,
2016,8,3,16,0,,0.02887,,
2016,8,3,17,0,,0.02746,,
2016,8,3,18,0,,0.02616,,
2016,8,3,19,0,,0.02571,,
2016,8,3,20,0,,0.0247,,
2016,8,3,21,0,,0.02188,,
2016,8,3,22,0,,0.02008,,
2016,8,3,23,0,,0.01928,,
2016,8,4,0,0,,0.01583,,
2016,8,4,1,0,,0.0118,,
2016,8,4,2,0,,0.00999,,
2016,8,4,3,0,,0.00918,,
2016,8,4,4,0,,0.01012,,
2016,8,4,5,0,,0.01093,,
2016,8,4,6,0,,0.0117,,
2016,8,4,7,0,,0.01742,,
2016,8,4,8,0,,0.02089,,
2016,8,4,9,0,,0.02249,,
2016,8,4,10,0,,0.02418,,
2016,8,4,11,0,,0.02495,,
2016,8,4,12,0,,0.02588,,
2016,8,4,13,0,,0.02728,,
2016,8,4,14,0,,0.02833,,
2016,8,4,15,0,,0.02934,,
2016,8,4,16,0,,0.03004,,
2016,8,4,17,0,,0.02893,,
2016,8,4,18,0,,0.02794,,
2016,8,4,19,0,,0.02774,,
2016,8,4,20,0,,0.02565,,
2016,8,4,21,0,,0.02301,,
2016,8,4,22,0,,0.02224,,
2016,8,4,23,0,,0.02035,,
2016,8,5,0,0,,0.0182,,
2016,8,5,1,0,,0.01702,,
2016,8,5,2,0,,0.01551,,
2016,8,5,3,0,,0.0146,,
2016,8,5,4,0,,0.01474,,
2016,8,5,5,0,,0.01578,,
2016,8,5,6,0,,0.01593,,
2016,8,5,7,0,,0.01927,,
2016,8,5,8,0,,0.02192,,
2016,8,5,9,0,,0.0237,,
2016,8,5,10,0,,0.02513,,
2016,8,5,11,0,,0.02709,,
2016,8,5,12,0,,0.02821,,
2016,8,5,13,0,,0.03109,,
2016,8,5,14,0,,0.03208,,
2016,8,5,15,0,,0.03519,,
2016,8,5,16,0,,0.03542,,
2016,8,5,17,0,,0.03249,,
2016,8,5,18,0,,0.03097,,
2016,8,5,19,0,,0.03089,,
2016,8,5,20,0,,0.02892,,
2016,8,5,21,0,,0.02587,,
2016,8,5,22,0,,0.02328,,
2016,8,5,23,0,,0.02276,,
2016,8,6,0,0,,0.02209,,
2016,8,6,1,0,,0.02096,,
2016,8,6,2,0,,0.02017,,
2016,8,6,3,0,,0.01959,,
2016,8,6,4,0,,0.02016,,
2016,8,6,5,0,,0.02346,,
2016,8,6,6,0,,0.02644,,
2016,8,6,7,0,,0.02736,,
2016,8,6,8,0,,0.03001,,
2016,8,6,9,0,,0.0334,,
2016,8,6,10,0,,0.03838,,
2016,8,6,11,0,,0.0399,,
2016,8,6,12,0,,0.04539,,
2016,8,6,13,0,,0.05057,,
2016,8,6,14,0,,0.0532,,
2016,8,6,15,0,,0.05668,,
2016,8,6,16,0,,0.05287,,
2016,8,6,17,0,,0.04495,,
2016,8,6,18,0,,0.04192,,
2016,8,6,19,0,,0.04125,,
2016,8,6,20,0,,0.0371,,
2016,8,6,21,0,,0.03076,,
2016,8,6,22,0,,0.02701,,
2016,8,6,23,0,,0.02523,,
2016,8,7,0,0,,0.02364,,
2016,8,7,1,0,,0.02219,,
2016,8,7,2,0,,0.02066,,
2016,8,7,3,0,,0.02071,,
2016,8,7,4,0,,0.0217,,
2016,8,7,5,0,,0.02509,,
2016,8,7,6,0,,0.02799,,
2016,8,7,7,0,,0.02881,,
2016,8,7,8,0,,0.0319,,
2016,8,7,9,0,,0.03558,,
2016,8,7,10,0,,0.04022,,
2016,8,7,11,0,,0.04245,,
2016,8,7,12,0,,0.05101,,
2016,8,7,13,0,,0.05676,,
